,num,summary
0,384.txt,"A late try by Borders substitute Jonny Weston had set up a dramatic finish, but the Scottish side could not complete the fightback.
Ulster had led 20-6 with tries from Paul Steinmetz and Bryn Cunningham.
First, Mark Blair was yellow carded for killing the ball on the ground and then full-back Cunningham bagged the second touchdown in the wake of fine work by skipper Andy Ward.
Even worse was to come for Borders when Larkin kicked two more penalties just before the break, the second of which also led to Kelly Brown being sin-binned.
Morton, Moffat, MacRae, Hore, Berthinussen, Warnock, Moore, Thomson, Ford, Douglas, Blair, Stewart, Gray, Brown, McEntee."
0,385.txt,"""But I would have to have a compulsive reason to pick any player who is not available to international rugby."" Dallaglio, Back and Johnson have all retired from international rugby over the last 12 months but continue to star for their club sides.
But Woodward added: ""The key thing that I want to stress is that I intend to use the Six Nations and the players who are available to international rugby as the key benchmark.
""I think it's absolutely critical and with the history of the Lions we have got to take players playing for the four countries."" Woodward also revealed that the race for the captaincy was still wide open.
""There are some outstanding candidates from all four countries."" And following the All Blacks' impressive displays in Europe in recent weeks, including a 45-6 humiliation of France, Woodward believes the three-test series in New Zealand will provide the ultimate rugby challenge."
0,386.txt,"Former government communications chief Alastair Campbell will act as a media consultant to Sir Clive Woodward's 2005 Lions on their tour to New Zealand.
""The Lions is a massive media event,"" said Woodward, who will be the head coach."
0,387.txt,"""But I would have to have a compulsive reason to pick any player who is not available to international rugby."" Dallaglio, Back and Johnson have all retired from international rugby over the last 12 months but continue to star for their club sides.
But Woodward added: ""The key thing that I want to stress is that I intend to use the Six Nations and the players who are available to international rugby as the key benchmark.
""I think it's absolutely critical and with the history of the Lions we have got to take players playing for the four countries."" Woodward also revealed that the race for the captaincy was still wide open.
""There are some outstanding candidates from all four countries."" And following the All Blacks' impressive displays in Europe in recent weeks, including a 45-6 humiliation of France, Woodward believes the three-test series in New Zealand will provide the ultimate rugby challenge."
0,388.txt,England captain Jonny Wilkinson will make his long-awaited return from injury against Edinburgh on Saturday.
0,389.txt,"Former England captain Lawrence Dallaglio still harbours hopes of a place on the British and Irish Lions tour to New Zealand.
""If Clive feels he has no need to look outside the international crop, then fine."
0,390.txt,European champions Wasps are set to offer Matt Dawson a new deal.
0,391.txt,"Leicester wing Austin Healey hopes to use Sunday's return Heineken Cup clash with Wasps as a further springboard to an England recall for the Six Nations.
""We will have to see what happens after the previous (autumn) Tests but when I look at the current squad I definitely feel there is a place there for me."" Healey, who has also played both half-back positions and full-back during his career, has reverted to the wing, where he won most of his England caps.
Then, in the first of their Heineken cup double header last Sunday, Healey slotted in at stand-off and delivered a superb cross-kick for Martin Corry to score the Tigers' third try.
The same outcome this Sunday would put Leicester in pole position to top their Heineken pool with a home game against Biarritz and away trip to Calvisano to come."
0,392.txt,"Bath have signed their former scrum-half Andy Williams on a short-term deal from the Neath-Swansea Ospreys.
Wales international Williams, whose contract with the Welsh region was due to expire in June, has agreed a contract until the end of the season."
0,393.txt,Mike Tindall's agent has warned Bath they have until next week to improve their contract offer to the England man or risk losing him to a rival club.
0,394.txt,"England centre Mike Tindall is to seek a second opinion before having surgery on a foot injury that could force him to miss the entire Six Nations.
""Mike had a specialist review on a fracture in his right mid foot,"" said England doctor Simon Kemp."
0,395.txt,"Those are the two questions occupying not just Wales supporters but rugby fans as a whole after a scintillating display in Paris.
Welsh legend Mervyn Davies, a member of two of three Grand Slam-winning sides of the 1970s, hailed it as ""one of the great performances of the past three decades"".
But since they threw off the shackles against New Zealand in the 2003 World Cup, Wales have rediscovered much of what made them a great rugby nation in the first place.
Ruddock and Thomas can take much of the credit for that, ensuring the tribal and regional divisions that have often scarred Welsh rugby do not extend to the national squad.
so evident in that magical second-half spell in Paris also stems from a style of play that first wooed supporters the world over in the 1970s."
0,396.txt,"""That's the last thing on our minds at the moment,"" said Williams, a second- half replacement in Saturday's 24-18 win over France in Paris.
""We've come unstuck there a couple of times recently so our focus is on that game and we'll worry about Ireland hopefully after we've beaten Scotland."" With captain Gareth Thomas ruled out of the rest of the campaign with a broken thumb, Williams is vying for his first start in the championship so far.
""Italy are really brave opposition and sometimes it's very hard to win,"" he said."
0,397.txt,"Paul Sculthorpe has admitted he would love to succeed Andy Farrell as Great Britain skipper if the Wigan star does switch codes to rugby union.
If he fancies a new challenge, then who could fault him?"" Sculthorpe also called on the rugby league authorities to have a serious look at the number of games the top players are being asked to play.
Sean Long, Sculthorpe's Saints and Lions team-mate, has expressed doubts about his international future ""I think Sean's situation is to do with the sheer number of games we're playing,"" he said.
""The way he's looking at it is that if he can extend his career by a couple of years by not playing international rugby, then he's willing to do that."
0,398.txt,"Leicester say they will not be rushed into making a bid for Andy Farrell should the Great Britain rugby league captain decide to switch codes.
Leicester and Saracens are believed to head the list of rugby union clubs interested in signing Farrell if he decides to move to the 15-man game."
0,399.txt,"Wigan chairman Maurice Lindsay says he does not expect a quick solution to the on-going saga of captain Andy Farrell's possible switch to rugby union.
Although the move would be a lucrative one for both Farrell and Wigan, Lindsay said money was not a motivating factor for the club.
Lindsay also said he understood why rugby union was so interested in signing up Farrell."
0,400.txt,"England will have to negotiate their way through a tough draw if they are to win the Rugby World Cup Sevens in Hong Kong next month.
The second seeds have been drawn against Samoa, France, Italy, Georgia and Chinese Taipei.
The top two sides in each pool qualify but England could face 2001 winners New Zealand in the quarter-finals if they stumble against Samoa."
0,401.txt,"His kicking game also prospered, particularly when he moved to full-back for 10 minutes either side of half-time when his captain Gareth Thomas was in the sin-bin.
One huge clearance from Tait's kick sent England retreating rapidly while another booming punt to the right corner kept the visitors pinned in their own half.
He also had a hand in the game's only try, finished superbly by Williams, and might have scored himself on the half-hour as he glided into space, only to be scragged by Tait.
Henson was twice repelled as Wales laid siege to the English line after Charlie Hodgson's penalty had edged the visitors in front for the first time.
But it was Wales who finished the game on the attack, almost snatching a second try in a thunderous climax."
0,402.txt,"Sydney will host a northern versus southern hemisphere charity match in June or July, the Australian Rugby Union (ARU) said on Wednesday.
""The Australian Rugby Union has thrown its support behind a proposed North-South match to raise funds for the tsunami appeals,"" the ARU said."
0,403.txt,"The Six Nations has heralded a new order in northern hemisphere rugby this year and Wales and Ireland rather than traditional big guns France and England face a potential Grand Slam play-off in three weeks' time.
England sat on rugby's summit 15 months ago as world champions and 2003 Grand Slam winners.
The same year that England ruled the roost, a woeful Wales lost all five matches in the Six Nations.
Wales' most recent championship title was in 1994, and their last Grand Slam success came in 1978 in the era of Gareth Edwards, Phil Bennett, JPR Williams et al.
The men from the Emerald Isle have been Six Nations runners-up for the past two years, to France and England."
0,404.txt,"The International Rugby Board may have to step in to stop frustrated coaches and players from publicly haranguing referees when things go belly-up.
The game was as exciting as it comes, with a much-improved England side enraged at a few decisions that did not go their way.
England coach Andy Robinson referred to a similar case at Ravenhill in January when Ulster were playing Gloucester in the Heineken Cup. On that occasion, David Humphreys kicked to Tommy Bowe, who touched down in the corner only for the try to be wiped out.
The referee also missed England's Danny Grewcock taking out Ronan O'Gara off the ball to allow Martin Corry a Sunday stroll to the line.
Brian O'Driscoll's winning try was as well-conceived as they come, while Charlie Hodgson's brilliant kicking display was another highlight.
Two outstanding pieces of defensive play denied England and allowed Ireland to hold on.
England had turned Ireland one way then the other, and the defence cordon was slowly disintegrating."
0,405.txt,"A second-half try from captain Brian O'Driscoll and 14 points from Ronan O'Gara kept Ireland on track for their first Grand Slam since 1948.
In front of a supercharged home crowd on a dry but blustery day in Dublin, Ireland tore into the white-shirted visitors from the kick-off and made their intentions clear when O'Gara landed a fourth-minute drop-goal.
England were awarded a penalty of their own on the halfway line after 20 minutes, and Hodgson, the villain at Twickenham, coolly bisected the posts.
From the line-out, the ball was recycled back to O'Gara, who stroked his second drop-goal, this time off the right upright.
England's pressure continued, and a wave of attacks saw centre Jamie Noon dragged down yards from the line before Hodgson landed a drop-goal.
O'Gara missed a penalty which would have put Ireland nine points clear, and the home crowd breathed a sigh of relief when Hodgson's cross-kick was fumbled by lock Ben Kay near the line."
0,406.txt,"England coach Andy Robinson said he was ""livid"" after his side were denied two tries in Sunday's 19-13 Six Nations loss to Ireland in Dublin.
Kaplan then declined the chance to consult the fourth official when Josh Lewsey took the ball over the Irish line under a pile of bodies for what could have been the game-winning try.
""I think Mark Cueto scored a perfectly legal try and I think he should have gone to the video referee on Josh Lewsey,"" said Robinson.
They defended magnificently and they've got every chance of winning this Six Nations."" England have lost their first three matches in this year's Six Nations and four out of their six games since Robinson took over from Sir Clive Woodward in September."
0,407.txt,"Paterson slotted four more second-half penalties and Scotland were denied a try when wing Sean Lamont's touchdown was ruled out for a forward pass.
Scotland defended the initial thrusts but on 20 minutes Italy, after coming up yards short of the line, equalised through a De Marigny penalty.
Italy were offered another penalty when Scottish flanker Simon Taylor was offside but the left-footed De Marigny pushed his kick wide.
With the pendulum of possession swinging towards Scotland, Lamont thought he had wriggled over in the left corner after 65 minutes but play was recalled for a marginal forward pass from Paterson."
0,408.txt,"Italy skipper Marco Bortolami believes Saturday's Six Nations contest against Scotland will be a scrappy encounter.
""Scotland played extremely well against France in Paris but not so well when Ireland came to Edinburgh,"" said Bortolami."
0,409.txt,"Ireland and Munster lock Paul O'Connell has dismissed media reports linking him to the captaincy of the Lions tour to New Zealand this summer.
O'Connell is rumoured to be among the front-runners for the job, but says he is totally focused on Sunday's Six Nations crunch clash with England.
He also said he remains wary of wounded England's abilities coming into Sunday's game after two straight defeats, dismissing predictions of a certain Irish victory.
No Ireland team lining up to play England will ever fall into that trap,"" he said."
0,410.txt,"Edinburgh were not in action during the first two weeks of this season's Six Nations.
Both Scotland and Italy have lost their opening two Six Nations games and, just like last season's encounter which Italy won, this weekend's game could turn out to be a battle to avoid the wooden spoon."
0,411.txt,"He said: ""This isn't an injury that will stop me from working hard on the fitness elements and being around the lads."" He added: ""I've got the operation this afternoon and I could be back doing fitness work after a week."" ""As frustrating as it is, I've got to be positive.""
""There's no doubt that I'm going to get involved and be around this place as soon as I can after the operation."" Gloucester director of rugby Nigel Melville said: ""Phil has broken his radius, which is the large bone in his forearm."
0,412.txt,"Wing Christophe Dominici says France can claim another Six Nations Grand Slam despite two lacklustre wins so far against Scotland and England.
""We know our display was not perfect, but we can still win the Grand Slam, along with Ireland and Wales."" France , Ireland and Wales all remain unbeaten after two rounds of this year's RBS Six Nations, with the two Celtic nations playing by far the more impressive rugby."
0,413.txt,"Wales record cap holder Gareth Llewellyn will retire from Test rugby at the end of the Six Nations.
""I was going to retire at the end of the last Six Nations, I'd even told some of the boys in the squad about it.
""But Mike (Ruddock) asked me to carry on for another season, which I've done, still part of the squad, still trying to help them out as much as I can."" Llewellyn made his Wales debut in 1989 against New Zealand as a 20-year-old, having caught the selectors' eyes in the All Blacks' tour match against Neath."
0,414.txt,"England suffered an eighth defeat in 11 Tests as scrum-half Dimitri Yachvili booted France to victory at Twickenham.
But Charlie Hodgson and Barkley missed six penalties between them, while Yachvili landed six for France to put the visitors in front.
England could have won the game with three minutes left, but Hodgson pushed an easy drop goal opportunity wide.
Barkley also missed two longer-range efforts as the first half drew to a close, but by then England had scored a second converted try.
And after seeing another attempt drop just short, Yachvili put France ahead with his sixth penalty with 11 minutes left.
England sent on Ben Cohen and Matt Dawson, and after Barkley's kick saw Christophe Dominici take the ball over his own line, the stage was set for a victory platform."
0,415.txt,"England will have to take on Ireland in the Six Nations without captain and goal-kicker Jonny Wilkinson, according to his Newcastle boss Rob Andrew.
""Jonny Wilkinson has proved himself a cool customer with around an 80% kicking success rate,"" Hare told BBC Radio Five Live.
""You need that mental toughness as well to put the ball over, but great goal-kickers like Jonny Wilkinson come along very rarely."""
0,416.txt,"Tries from Jonathan Thomas, Tom Shanklin and Martyn Williams gave the visitors a 19-5 half-time advantage.
Luciano Orquera did reply with one for Italy but second-half efforts from Brent Cockbain, Shane Williams and Robert Sidoli sealed victory.
Fly-half Stephen Jones added four conversions as Wales maintained their superb start to this year's tournament.
But a clever high kick from Henson almost brought a try for Hal Luscombe when Roland de Marigny and Ludovico Nitoglia made a hash of claiming it as the ball bounced into touch.
Wales regained control with a second try in the 21st minute, Henson lobbing up a high kick to the left corner where Shanklin jumped higher than Nitoglia to dot down his 15th Test try.
Henson sent Luscombe streaking away and when he off-loaded to Martyn Williams, the flanker showed his nous to ground the ball against the padding of the post, Jones adding the conversion."
0,417.txt,"Maggs, who will win his 67th cap, was the obvious replacement at centre while Shane Horgan was always likely to be moved from the wing.
: Murphy, Dempsey, Horgan, Maggs, Hickie, O'Gara, Stringer, Corrigan, Byrne, Hayes, O'Kelly, O'Connell, capt, S Easterby, O'Connor, Foley."
0,418.txt,"O'Driscoll was originally named in the starting line-up but has failed to recover from the hamstring injury he picked up in the win over Italy.
Fellow centre Gordon D'Arcy is also struggling with a hamstring injury and he will undergo a fitness test on Friday to see if he can play."
0,419.txt,"Bath and England centre Mike Tindall believes he can make this summer's Lions tour, despite missing most of the season through injury.
But Tindall, who recently signed for Bath's west-country rivals Gloucester, told Rugby Special he would be fit in time for the tour to New Zealand."
0,420.txt,"The Wasps flanker replaces Denis Leamy but O'Connor knows that the Munster man will be pushing hard for a recall for the following game against England.
""Obviously the breakdown a big part of what I do on the pitch so I'm hoping to hold some influence there against what is a very solid Scottish pack."" O'Connor will be winning his third cap after making his debut in the victory over South Africa last November."
0,421.txt,"Tim Henman saved a match point before fighting back to defeat British rival Greg Rusedski 4-6 7-6 (8-6) 6-4 at the Dubai Tennis Championships on Tuesday.
Serve was held by both players with few alarms until the seventh game of the final set, when Rusedski's wild volley gave Henman a vital break.
Rusedski won his service game but Henman took the first of his three match points with a service winner to secure his place in the second round at Dubai for the first time in three years."
0,422.txt,Marat Safin suffered a shock loss to unseeded Nicolas Kiefer in round one of the Dubai Tennis Championships.
0,423.txt,"Former world number one Juan Carlos Ferrero insists he can get back to his best despite a tough start to 2005.
The 2003 French Open champion has slipped to 64 in the world after a year of illness and injuries in 2004, but is confident that his form will return.
Among the low points of a difficult year for Ferrero was the decision of Spain captain Jordi Arrese to drop him for the Davis Cup final against the USA.
""It was difficult because I had been playing well for the whole year and the coaches told me that I would play,"" said Ferrero."
0,424.txt,"Roddick into San Jose final
Andy Roddick will play Cyril Saulnier in the final of the SAP Open in San Jose on Sunday.
And Saulnier survived an injury scare in his semi-final with seventh-seeded Austrian Jurgen Melzer."
0,425.txt,"World number one Roger Federer added the Dubai Championship trophy to his long list of successes - but not before he was given a test by Ivan Ljubicic.
The match was a re-run of last week's final at the World Indoor Tournament in Rotterdam, where Federer triumphed, but not until Ljubicic had stretched him for five sets.
""I really wanted to get off to a good start this time, and I did, and I could really play with confidence while he still looking for his rhythm,"" Federer said."
0,426.txt,"Fifteen-year-old Donald Young's first appearance in an ATP tennis tournament proved brief as the teenager went out in round one of the San Jose Open.
Young, who beat two players ranked in the top 200 when he was just 14, was only 2-1 down in the first set before losing 10 of the next 13 games.
Agassi has won the San Jose five times, but his run of three straight titles ended last year when he fell to Mardy Fish in the semi-finals."
0,427.txt,"Second seed Andre Agassi suffered a comprehensive defeat by Jurgen Melzer in the quarter-finals of the SAP Open.
""It's always tough to come out to play Andre.
""I didn't want him to play his game."
0,428.txt,"Top seed Roger Federer had to save two match points before squeezing past Juan Carlos Ferrero at the Dubai Open.
The world number one took two hours 15 minutes to earn his 4-6 6-3 7-6 victory, saving match points at 6-4 in the tiebreak before claiming it 8-6."
0,429.txt,"Rafael Nadal continued his run of fine form to beat Guillermo Canas and reach the Mexican Open semis in Acapulco.
Argentine wild card Mariano Puerta continued his improbable run, outlasting Felix Mantilla 6-4 3-6 7-6."
0,430.txt,"Daniela Hantuchova moved into the quarter-finals of the Dubai Open, after beating Elene Likhotseva of Russia 7-5 6-4, and now faces Serena Williams.
Davenport defeated China's Jie Zheng 6-2 7-5, while French Open champion Myskina sailed through after her opponent Marion Bartoli retired hurt.
""I feel I have an advantage (over Serena) because I have already played two matches on these courts,"" she said."
0,431.txt,"A knee injury has forced Arvind Parmar out of Great Britain's Davis Cup tie in Israel and left Alex Bogdanovic in line to take the second singles place.
The unheralded Sherwood was the surprise inclusion when the squad was announced last week, and Bates said: ""David has earned his place in this squad on the merit of his form and results over the last 12 months."" The 6ft 4in Sherwood is ranked 264th in the world and the LTA have high hopes for him after Futures tournament wins in Wrexham and Edinburgh."
0,432.txt,"Reacting to a disputed comment by All England Club chairman Tim Phillips, the American said: ""I think it is highly insulting if prize money is taken away.
Men's tennis is exciting as well, but the women have it right now."
0,433.txt,"World number one Roger Federer added the Dubai Championship trophy to his long list of successes - but not before he was given a test by Ivan Ljubicic.
The match was a re-run of last week's final at the World Indoor Tournament in Rotterdam, where Federer triumphed, but not until Ljubicic had stretched him all the way.
""I really wanted to get off to a good start this time, and I did, and I could really play with confidence while he still looking for his rhythm,"" Federer said."
0,434.txt,"Third seed Tim Henman slumped to a straight sets defeat in his rain-interrupted Dubai Open quarter-final against Ivan Ljubicic.
Afterwards, Henman was left cursing the weather and the umpire after seven breaks for rain during the match."
0,435.txt,"Mirza needed attention to an ankle injury after the second game against Kuznetsova.
""I played a great match and I think (the crowd) did it again.
""It was such a tough first-round match and I am glad to come through,"" said Hantuchova."
0,436.txt,"Daniela Hantuchova moved into the quarter-finals of the Dubai Open, after beating Elene Likhotseva of Russia 7-5 6-4, and now faces Serena Williams.
Davenport defeated China's Jie Zheng 6-2 7-5, while French Open champion Myskina sailed through after her opponent Marion Bartoli retired hurt.
""I feel I have an advantage (over Serena) because I have already played two matches on these courts,"" she said."
0,437.txt,"Andrew Murray will become Britain's youngest-ever Davis Cup player after it was confirmed he will play in the doubles against Israel on Saturday.
Israel have some really good players - and their doubles pair of Andy Ram and Jonathan Erlich are among the top eight in the world - but I fancy our chances,"" he said."
0,438.txt,"World number one Lindsay Davenport has criticised Wimbledon over the issue of equal prize money for women.
Reacting to a disputed comment by All England Club chairman Tim Phillips, the American said: ""I think it is highly insulting if prize money is taken away."
0,439.txt,"Venus Williams suffered a first-round defeat for the first time in four years at the Dubai Championships.
""But everyone is beatable and I am looking forward to a great match."" Williams though blamed her defeat by Farina Elia on injuries."
0,440.txt,The veteran Martinez found herself in trouble early on against Vinci with the Italian clinching the set thanks to breaks in the third and 11th games.
0,441.txt,Men's champion Marat Safin remains fourth in the ATP rankings while beaten finalist Lleyton Hewitt replaces Andy Roddick as world number two.
0,442.txt,"Only last year she insisted that a comeback was unlikely, but speaking in Thaliand Hingis admitted: ""I said that because I didn't know what would happen with my body."" Her appearance will also benefit charities in the region and the Swiss star will donate her prize money."
0,443.txt,Tennis star Kim Clijsters will make her return from a career-threatening injury at the Antwerp WTA event in February.
0,444.txt,"""I felt like I was striking the ball much better,"" said Johansson."
0,445.txt,"Serena Williams has angrily rejected claims that she and sister Venus are a declining force in tennis.
I don't know many who have done that."" While Serena is through to the Australian Open semi-finals, Venus went out in the fourth round, meaning she has not gone further than the last eight in her last five Grand Slam appearances.
""She played a player (Alicia Molik) that just played out of her mind and Venus made some errors that she probably shouldn't have made."" Serena also said people tended to forget the impact the 2003 murder of sister Yetunde Price had had on the family."
0,446.txt,"Top seed Lindsay Davenport booked her place in the last 16 of the Australian Open with a convincing 6-2 6-4 win over Nicole Vaidisova of the Czech Republic.
The American had too much power for her 15-year-old opponent, breaking twice in the first set and once in the second.
""I was fully expecting a tough opponent and was able to play well enough to get through it,"" said Davenport.
powered her way into the fourth round with a straight sets win over Anna Smashnova.
The 10th seed equalled her best performance at a Grand Slam event when she beat unseeded Russian Nadia Petrova 6-3 6-2 to reach the fourth round.
""I played pretty well and it was nice to get through in straight sets."" ""We were destined to meet, I guess,"" Williams said referring to her match with Molik."
0,447.txt,"Sania Mirza, the first Indian woman to reach the third round of a Grand Slam tennis event, has lost to women's favourite Serena Williams.
The 18-year-old Mirza, who got a wild card entry into the Australian Open in Melbourne, lost to Williams 1-6,4-6 in the third round.
The only other Indian woman to win a match at a Grand Slam is Nirupama Vaidyanathan."
0,448.txt,"US Open champion Svetlana Kuznetsova has tested positive for a banned drug, according to Belgian authorities.
Belgian sports minister Claude Eerdekens said that the Russian world number five tested positive for the stimulant ephedrine on 19 December.
She can ask for it to be tested again."" The situation remains unclear as the tournament was not commissioned by the World Anti-Doping Agency (Wada), the International Tennis Federation (ITF) or the Women's Tennis Accosiation (WTA).
""I have not been notified of any positive test, and I think it is unfair that it's come out the way it did."" Eerdekens said that confirmation of the findings was sent last Friday to the player's address in Spain, as well as to the Belgian prosecutors' office and the Belgian and Russian tennis federations."
0,449.txt,"Tim Henman's decision to quit Davis Cup tennis has left the British team with a gargantuan void to fill.
The Yugoslavian-born Bogdanovic, though, is 184 places below Henman in the world rankings and has played just two cup ties - winning one and losing the other.
He said: ""Now we've dropped down to the Euro-Africa zone, the time was right for him to step down and let the young guys come to the fore."" Britain's next opponents, Israel, are hardly likely to be quaking in their boots ahead of the 4-6 March match against a likely trio of Bogdanovic, Murray and the 187th-ranked Arvind Parmar.
""He has an enormous amount of self-confidence, judging by what he's said in the past."" Bogdanovic, three years Murray's senior, has had a more troubled time under Britain's Davis Cup umbrella."
0,450.txt,"Lleyton Hewitt gave himself the perfect preparation for next week's Australian Open with victory over Ivo Minar in the final of the Sydney International.
""I've only played this tournament four times and I've won it four times."" Hewitt went into the final as a short-priced favourite to clinch his 24th career title after dropping only one set all week.
Minar, ranked 158th in the world, was forced to pull out of the Australian Open qualifying draw to play in his first ATP final."
0,451.txt,"Moya confirmed afterwards: ""I'm donating my prize money from this tournament for the tsunami victims, hoping it makes some difference to their lives.
His contribution follows pledges by four other players to donate their prize money from the tournament, which went ahead after the 26 December disaster which has so far claimed at least 150,000 lives."
0,452.txt,Rochus made the semi-finals at the Australian hardcourt championships in Adelaide last week and is naturally delighted with his form.
0,453.txt,Second seed Joachim Johansson won his second career title with a 7-5 6-3 win over Taylor Dent at the Australian hardcourt championships in Adelaide.
0,454.txt,"The former world number one will play at the Volvo Women's Open in Pattaya, which starts on 31 January, as part of her charity work in the region."
0,455.txt,"Dominik Hrbaty, who had not lost a set in his three singles matches in the group stages, then upset world number seven Guillermo Coria 6-4 6-1.
World number 31 Hantuchova, ranked two places above Dulko, looked nervous as she dropped the first four games of the match.
""I was so nervous because I really wanted to win for the team and for Dominik as he played so well all week,"" she said."
0,456.txt,"Elena Dementieva swept aside defending champion Venus Williams 6-3 6-2 to win Hong Kong's Champions Challenge event.
I was trying to play my best and I really did it,"" said Dementieva."
0,457.txt,Number one men's seed Lleyton Hewitt begins his quest for a fourth Sydney title on Tuesday when he plays Karol Beck.
0,458.txt,"""I felt like I was striking the ball much better,"" said Johansson.
""When you've been number one in the world for a couple of years and won a couple of slams, you look at the big picture and what motivates you,"" said Hewitt."
0,459.txt,"The Swiss world number one reeled off a series winners to outclass the Spaniard and set up a semi-final match against Russian Nikolay Davydenko.
Federer, who lost in the quarter-final in his last Qatar appearance in 2003, was happy with his form."
0,460.txt,"""I just really wanted to make sure my right knee was going to be able to really withstand all the rigours of the whole year coming up,"" she said."
0,461.txt,"Greg Rusedski has criticised the governing body of men's tennis for not releasing contamination-free supplements in time for the new season.
""This event comes in the hottest period of the year, so you would hope the stuff would be available for it."" The British number two escaped a possible ban last year when he persuaded a tribunal that a positive doping test was the result of contaminated ATP supplements."
0,462.txt,"Navratilova, who made a comeback after retiring in 1994, will play doubles and mixed doubles events in 2005.
I'm still that good."" Navratilova has won three Grand Slam mixed doubles titles since she came out of retirement."
0,463.txt,French prodigy Gael Monfils underlined his huge promise by beating French Open champion Gaston Gaudio 6-4 7-6 (7-4) in the first round of the Qatar Open.
0,464.txt,"Former world number one Jimmy Connors is planning a long-term relationship with the Lawn Tennis Association to help unearth the next Tim Henman.
The kids will ask: 'What am I doing there?'"" LTA chief executive, John Crowther, added: ""The relationship that Jimmy's already started to develop with the coaches and the players has said to us that we'd like some more of it.
""We want to use Jimmy for a number of weeks a year and we hope this is the beginning of a good long-term relationship.""
Speaking from La Manga, LTA performance director David Felgate told BBC Sport: ""Jimmy was fantastic with the players and the coaches, and very humble considering what he's achieved."
0,465.txt,"Justine Henin-Hardenne lost to Elena Dementieva in a comeback exhibition match in Belgium on Sunday for her second defeat in two days.
""But I think there'll be less pressure than last time even if I am champion."" Henin-Hardenne was speaking after a 6-2 5-7 6-2 loss to world number six Dementieva in Charleroi, Belgium, on Sunday.
""My body has to get accustomed again to the stress, the rhythm."" Henin-Hardenne slid down the world rankings in the second half of 2004 after contracting the illness in April."
0,466.txt,"Spain won the Davis Cup for the second time in their history when Carlos Moya beat the USA's Andy Roddick in the fourth rubber in Seville.
Mardy Fish beat Tommy Robredo 7-6 (8-6) 6-2 in the final dead rubber to cut Spain's winning margin to 3-2.
And the home fans gave vociferous support to their players, with 18-year-old Nadal and Moya winning both Friday's singles rubbers.
Wild celebrations followed, with an emotional Moya congratulated by his team-mates, including Nadal, who at 18 years and 187 days becomes the youngest ever victor in Davis Cup history."
0,467.txt,Jennifer Capriati has become the third leading lady to withdraw from the Australian Open because of injury.
0,468.txt,"Tim Henman opened his 2005 campaign with a 6-1 7-5 victory over Argentine David Nalbandian at the Kooyong Classic exhibition tournament on Wednesday.
Henman made an impressive start to the year, only faltering against Nalbandian when serving for the match at 5-4.
""I'm not the most flexible and at the end of the year I was pretty exhausted and wanted to have a couple of weeks where I didn't do anything,"" said Henman.
""I liked the way the match played out and, maybe excluding a few second serve returns, I felt like I was doing most things pretty darn well for the first match."""
0,469.txt,"Carlos Moya described Spain's Davis Cup victory as the highlight of his career after he beat Andy Roddick to end the USA's challenge in Seville.
""What I have lived today I do not think I will live again."" Spain's only other Davis Cup title came two years ago in Valencia, when they beat Australia.
""Some people have said that I am obsessed but I think that it is better this way.
""He had been waiting years to be in this position."" Spain's victory was also remarkable for the performance of Rafael Nadal, who beat Roddick in the opening singles."
0,470.txt,"Carlos Moya described Spain's Davis Cup victory as the highlight of his career after he beat Andy Roddick to end the USA's challenge in Seville.
""What I have lived today I do not think I will live again."" Spain's only other Davis Cup title came two years ago in Valencia, when they beat Australia.
""Some people have said that I am obsessed but I think that it is better this way.
""He had been waiting years to be in this position."" Spain's victory was also remarkable for the performance of Rafael Nadal, who beat Roddick in the opening singles."
0,471.txt,Jennifer Capriati has become the third leading lady to withdraw from the Australian Open because of injury.
0,472.txt,"The United States kept the Davis Cup final alive with victory in Saturday's doubles rubber, leaving Spain 2-1 ahead going into the final day.
Masters Cup champions Mike and Bob Bryan thrashed Juan Carlos Ferrero and Tommy Robredo 6-0 6-3 6-2 in front of a partisan crowd in Seville.
""It feels good to give those guys another shot, and Spain has to go to sleep on that."" Bob Bryan added: ""I'm really confident in Andy winning that first match, and then anything can happen."" Spain coach Jordi Arrese chose to rest 18-year-old Nadal in the doubles after his epic singles win over Roddick on Friday."
0,473.txt,"Roger Federer - nice bloke, fantastic tennis player - the ultimate sportsman.
Hewitt, at times in Houston, showed form which easily matched his Grand Slam-winning efforts of 2001 and 2002.
I am dominating the game right now and I hope it continues!"" The number one player in the world is also the main man for promoting the sport off court.
""If I can promote tennis and the sport then that is good for me.
Now he just needs to find a way of winning the French Open, the one Grand Slam to so far elude him."
0,474.txt,"Amelie Mauresmo and Maria Sharapova won their opening matches at the Tour Championships in Los Angeles.
Mauresmo spent five weeks at number one after the US Open before injury ushered Davenport back in front.
""She got mad a little bit and I played some great tennis,"" said Mauresmo, who was runner-up to Kim Clijsters in last year's final.
But I was fighting."" Sharapova, who lost 6-2 6-2 to Kuznetsova in Beijing in September, said: ""In Beijing, she was coming off such a big winning streak [14 matches] and she was unstoppable."
0,475.txt,"Andre Agassi's involvement in the Australian Open was put in doubt after he pulled out of the Kooyong Classic with a hip injury.
Agassi, who has won the Australian Open four times, will have an MRI scan to discover the extent of the damage."
